,season,age,height,weight,pcs points till tdf,uci points till tdf,race days till tdf,tdf attended,vuelta attended,giro attended,last season pcs points,last season uci points,team__AG2R Prevoyance,team__Accent.jobs – Willems Veranda’s,team__Argos - Shimano,team__Astana Pro Team,team__BKCP - Powerplus,team__BMC Racing Team,team__Bahrain Merida Pro Cycling Team,team__Bonjour - Toupargel,"team__Cofidis, le Crédit par Téléphone",team__Cycling Academy Team,team__EF Education First,team__Euskadi - Petronor,team__FDJ,team__Fondas P3 Transfer Team,team__Fortuneo - Oscaro,team__Geox-TMC Transformers,team__HTC - High Road,team__IAM Cycling,team__Lampre - Daikin,team__Liquigas-Pata,team__Lotto - Super Club,team__Movistar Team,team__Quick-Step Floors,team__RadioShack,team__Sky Procycling,team__Superconfex - Yoko - Opel,team__Team Dimension Data,team__Team Home - Jack & Jones,team__Team Jayco AlUla,team__Team Katusha ,team__Team Milram,team__Team NetApp - Endura,team__Trek Factory Racing 
38,2010,0.8125,0.44186046511627897,0.34883720930232553,0.05089485458612975,0.0,0.5138888888888888,True,False,True,0.09346615880457076,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,2010,0.6875,0.2790697674418601,0.44186046511627897,0.3070469798657718,0.07645835626118637,0.4861111111111111,True,False,False,0.08643422209200118,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,2010,0.84375,0.3720930232558137,0.39534883720930236,0.013982102908277404,0.0,0.4444444444444444,False,True,False,0.09815411661295048,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,2010,0.9375,0.5348837209302326,0.5116279069767442,0.03243847874720358,0.0,0.7638888888888888,False,False,True,0.03984764137122766,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,2010,0.875,0.44186046511627897,0.39534883720930236,0.043064876957494405,0.0,0.625,False,True,True,0.026369762672135953,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,2010,0.5,0.6976744186046506,0.5813953488372092,0.011185682326621923,0.0,0.5416666666666666,False,True,False,0.014942865514210372,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,2010,0.6875,0.3720930232558137,0.44186046511627897,0.00727069351230425,0.0,0.3611111111111111,True,False,False,0.13829475534720187,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,2010,0.6875,0.41860465116279055,0.3255813953488371,0.020134228187919462,0.0,0.3611111111111111,False,True,False,0.08350424846176385,0.0014847809948032665,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,2010,0.625,0.4651162790697674,0.39534883720930236,0.00727069351230425,0.0,0.375,False,True,True,0.042484617638441254,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,2010,0.59375,0.44186046511627897,0.4651162790697674,0.0145413870246085,0.0,0.4583333333333333,False,True,True,0.07647231174919426,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
